age,pi,ss,ll_l1s1,ll_l4s1,gt,total,d_rpv,d_rll,d_ldi,d_rsa,d_age,category
50.83909537707292,47.30317899652505,24.15862325705048,23.701551762914907,14.809652615924902,13.672200794306558,5,2,3,0,0,0,MD
57.76969740201646,54.47470842834003,34.749695777403616,35.218810094162606,22.961086043454348,16.85779158324359,3,0,3,0,0,0,MD
40.83478242359304,66.63116022368794,30.092325710973913,44.57356635169475,28.364476139809213,16.183201873772116,6,3,3,0,0,0,MD
69.33205565514878,57.60992335208481,30.40832989639494,58.31387724593687,31.664396437387552,9.843686810722396,3,2,0,0,0,1,MD
60.82147991527224,46.950913904238966,25.392805013239713,23.039937767788633,17.266668579260703,15.872066274558506,6,2,3,0,0,1,MD
32.31983820740848,59.931602687342945,35.53473914395395,43.91004973261788,18.24126512742908,2.641824536281887,6,2,2,1,1,0,MD
48.82169599226155,44.02811999562731,40.021945728228026,54.78235591333541,52.043238117668636,2.8057045480511436,4,1,0,3,0,0,MD
66.95118864100597,43.19294806932284,24.57154178202807,47.53091887105357,33.823792790962685,5.164713216546464,3,2,0,0,0,1,MD
64.21592990078534,55.15527877059063,30.67030588219257,49.250037357458574,23.6193937768655,18.07791929834621,4,2,0,1,0,1,MD
56.37082066417906,55.28897504460674,31.920943949521337,71.34819716769353,17.276553636908563,4.090512731935544,5,2,0,2,1,0,MD
44.94107400350578,55.9070149946801,32.3718365859744,33.573441619956554,22.184496312801635,13.325389169678122,5,2,3,0,0,0,MD
57.22534611099895,50.954344225020186,31.8646951949972,70.69819237162018,38.418893967534764,8.360337546344097,2,2,0,0,0,0,P
59.550596752977796,64.95734624518062,37.09327439942465,50.7316771877201,20.415351696998442,11.925500954310204,5,2,2,1,0,0,MD
50.481923112445934,66.04488341052964,32.65722971223795,50.97433533376843,35.91625974637051,20.684276847018324,5,3,2,0,0,0,MD
68.77254447790922,62.58684676447054,36.91037925918505,58.430888643503756,55.50934421132857,23.843503495418446,6,2,0,3,0,1,MD
68.57042833727152,63.06606537673653,44.7079004607859,41.59671911524619,24.66113988667265,27.507168978829185,5,0,3,0,1,1,MD
68.6440701399433,51.364103394323706,42.888524438440754,58.789785485808885,43.2695369649447,8.701567799154477,1,0,0,0,0,1,P
66.49394717854206,58.126691669014626,45.27340761687373,78.41902824863506,40.68407405231786,5.043148957384068,5,0,3,0,1,1,MD
75.25210702256837,50.68440597987142,19.9394742582299,39.2467003969581,17.61689297887588,8.622136296792025,7,3,2,1,0,1,SD
51.04526029222588,62.29106083222036,35.16004383020915,78.17660914749267,31.000715248483644,-1.2063515882334066,5,2,0,2,1,0,MD
61.251328246458485,60.106616002955946,45.21298372342247,49.983879422956285,38.92821162312299,-2.71996078070808,4,0,2,0,1,1,MD
70.4559742081314,38.58934967529169,26.726761329277103,63.16194024509479,47.9842182897034,-13.557869356585218,2,0,0,0,1,1,P
54.633211055806434,59.16933121236076,41.00795804047537,61.68210004797665,12.56530344500824,15.442475017353777,2,0,0,2,0,0,P
76.51512467793705,53.63739850794334,34.0110625987766,62.046474884158215,53.538643920534696,8.822719108713173,4,0,0,3,0,1,MD
57.705904256251856,55.8152011348288,33.400241657081985,55.70210275959565,15.716087229284474,10.953988032614227,4,2,0,2,0,0,MD
74.05746058527124,62.203727637693675,44.93016833700669,58.41701553225866,36.58200363845491,20.496227060643143,1,0,0,0,0,1,P
70.40825151794135,66.86356253272231,34.73640595498457,51.5906199817301,27.866038897087886,6.785215505143209,6,2,2,0,1,1,MD
44.14253870338464,56.68637226060986,37.216226512050554,59.8708931268572,39.734763730741776,-7.875031791872234,1,0,0,0,1,0,P
54.239370177941545,49.06531556113465,29.827237680716188,30.08947828956907,13.028671488106378,7.743360647586892,6,2,3,1,0,0,MD
72.69942482120902,54.618702884906014,40.94375129875553,53.2038195338624,31.93176204315694,13.283856356642088,1,0,0,0,0,1,P
57.873470195859,45.75274516400605,15.533363711872964,41.19525222064712,30.9176014217074,17.208936070348777,6,3,2,0,1,0,MD
50.72211718131202,34.66262516601698,28.21046208728599,45.10392385604262,16.12607680584419,-15.0,3,0,0,2,1,0,MD
48.43907230746913,47.370541329759604,19.20911744689455,61.43239322774443,27.874198420922532,0.3835749682516478,5,3,0,1,1,0,MD
88.0,53.17461299452367,30.98062075238631,52.85212134828596,38.07586294736626,15.474889131357031,3,2,0,0,0,1,MD
47.957346265594296,47.888470732648315,23.394450877244697,47.09901181007198,43.74517502721532,9.658866859444203,5,2,0,3,0,0,MD
59.04284870185943,64.44532180664469,40.17496325532921,35.87417153327074,32.269306820923646,15.121113051155952,6,0,3,3,0,0,MD
32.927679072592085,36.003737876624506,30.623726095967776,21.051062463282094,17.74310731791084,6.173708983439601,6,0,3,3,0,0,MD
68.56672985997766,49.431935843924144,33.84608035373286,56.93607275580749,33.76676774075338,-3.0465478680291307,2,0,0,0,1,1,P
64.30234050851493,33.829759024513066,27.749865988273307,46.56129303418085,31.827221955427664,-15.0,2,0,0,0,1,1,P
46.49119554943292,46.942338069806695,33.55482874132874,36.67612188534645,34.84231579107912,5.141276986591842,5,0,2,3,0,0,MD
47.808053940408186,50.13150129074446,22.47132109386064,34.80720342151659,27.218409290952692,13.387572471709738,6,3,3,0,0,0,MD
66.19373313845423,64.7675308958374,42.75389444940392,44.61103594126348,32.45701995560365,5.939811760011521,4,0,2,0,1,1,MD
54.26353581234918,51.54281885321388,29.748249657215496,26.480803108507708,11.276351678987035,13.132347758081155,6,2,3,1,0,0,MD
52.67175947476076,63.26257848376013,48.33743322182542,42.988628424007665,26.25555648578736,25.470946663528288,4,0,3,0,1,0,MD
58.389385137403956,47.930205246802814,35.639890830323424,47.248585912456846,39.15757897334091,1.49794186837432,3,0,0,3,0,0,MD
54.30494479029611,59.901564670957,36.745288590430036,59.57195142581981,15.26950248853833,3.907475538729454,5,2,0,2,1,0,MD
70.3684494738806,44.16290017865978,32.10308463231432,53.30944242799933,30.069259272110735,15.589632067631571,1,0,0,0,0,1,P
55.92187169104109,49.298529654567794,27.890026717945297,53.32206492998877,39.35447598795327,-7.16936841796166,3,2,0,0,1,0,MD
70.4165432192555,52.68098067703829,36.040865044633655,85.0,43.17159586234143,-11.16249081634041,5,0,3,0,1,1,MD
62.32558834190136,55.52166836388477,40.28587565346893,47.46126644040324,21.385133655655547,-2.444641160260133,5,0,2,1,1,1,MD
43.590077653465045,47.84037778701785,27.771547184857774,82.28922027881244,24.30288713195983,-3.828892703352551,8,2,3,2,1,0,SD
51.288769760365,54.228667236288615,28.11131335636057,70.35653578564485,55.24777021668341,-0.1269866666413222,3,2,0,0,1,0,MD
77.26934336624356,59.60108670385261,46.901123730620725,57.133539492299434,44.06845734164387,4.644669642899882,2,0,0,0,1,1,P
49.56409158669736,73.79825640164574,35.59197873391891,59.04745653054926,15.255428287816565,4.972774367885782,8,3,2,2,1,0,SD
48.06917323033122,45.297092939713295,29.577325998976875,58.0289318508613,24.30102447139627,-5.896798773189357,2,0,0,1,1,0,P
73.00212275326527,69.05293068776493,51.479093281301985,38.284145087058285,31.166865461466664,34.41575801409297,8,0,3,3,1,1,SD
39.64860855109619,62.827005568371035,39.497936261578985,54.64778741863663,33.83315083561661,10.729841841253206,0,0,0,0,0,0,P
73.89102062800612,63.06014529454586,25.780668625502106,49.95299612938,30.813095736306877,26.399562268601024,7,3,2,0,1,1,SD
27.270101736863147,45.891645937762036,15.311862173960376,29.699741894315665,23.089539160536702,1.7821663237959484,6,3,3,0,0,0,MD
31.99562430373841,50.41560949767225,46.53624160628889,25.6282172713627,17.835412635927895,22.318752757730856,5,1,3,0,1,0,MD
59.406927843871564,71.28000319732121,37.48951536670087,85.0,69.51203948949741,4.162779025462147,9,2,3,3,1,0,SD
42.15355013505019,41.98270075073131,6.436123748701306,57.002734310597496,39.06819724978149,-0.850967856999435,3,3,0,0,0,0,MD
58.52743384126641,65.57591746786538,41.7279358242627,52.74707724925754,33.046101209968334,28.065399769348012,3,0,2,0,1,0,MD
67.46600267809917,48.100817856341465,28.504711166039634,58.40613083287307,30.61675739741874,0.26203201607722804,4,2,0,0,1,1,MD
59.8641363543594,67.19090115181949,46.642352796402626,55.8120627115871,42.217490345981425,11.680949395128408,2,0,2,0,0,0,P
64.13506017187349,54.53623821452341,15.83968712494599,9.283391096821404,5.9487214085435935,14.326846839848088,7,3,3,0,0,1,SD
40.32884892270754,43.77990677832538,33.66508429655199,54.44633403043434,40.23132270154392,3.352154302197691,0,0,0,0,0,0,P
48.974016175218274,59.765448419411264,40.545186374220464,56.108746921671006,34.25950901796329,13.259384571022128,0,0,0,0,0,0,P
51.00660821146053,62.87882964982075,42.24804950707946,59.6172247579854,52.2021865346907,-2.937296882284344,4,0,0,3,1,0,MD
54.47778273157923,45.17749201065074,29.97122357765176,67.58381658237059,28.591742553166714,24.911503777187278,4,0,0,1,3,0,MD
52.04692443973852,55.60683472741617,33.385591256523725,56.27610680332406,25.738774082702022,14.207312312135084,3,2,0,1,0,0,MD
49.75294494424234,34.31070915934666,11.6104460377884,65.55062432717696,54.08481286872969,-15.0,10,3,3,3,1,0,SD
69.76475517984693,32.18067076393466,19.09057964651978,24.583095525714032,18.69152748275329,12.899340151390652,6,2,2,0,1,1,MD
71.75495109381843,49.04760188911879,27.89792961633628,29.48749420435131,12.222942967836552,21.62430263721482,8,2,3,1,1,1,SD
64.40717956565096,53.043349952272315,41.922920052684496,34.67170969130484,25.297402413472156,3.543651056141444,4,0,3,0,0,1,MD
77.73448644695225,57.44474172773569,42.182855922229415,46.069906493614155,43.766411168933445,29.30556083860124,7,0,2,3,1,1,SD
65.16454824608411,63.752617130943506,35.83647594210319,41.036720938127274,30.500226573886376,8.110232103852134,7,2,3,0,1,1,SD
75.72264173021095,62.478581383868715,39.36893003462378,62.052658001678246,48.28143118925358,12.430543597346306,1,0,0,0,0,1,P
55.14645927240936,36.85492776006738,29.78415449137851,50.76679527365492,48.22845550997217,-0.48338783919761263,3,0,0,3,0,0,MD
63.62443263700848,55.255035571790636,38.35907220719441,40.88708566856489,23.963972203190927,18.500828774725218,3,0,2,0,0,1,MD
56.0068388589669,59.90188743786225,36.71486020650732,63.974104104148154,51.64018819940093,3.850704812333773,6,2,0,3,1,0,MD
42.57778547096102,49.33660069639024,22.99751896913328,20.24908961019658,11.760616717009732,14.138826488537088,6,3,3,0,0,0,MD
72.24913611370377,40.606895437440116,25.072345458638832,64.25516247134844,31.906768587771502,4.593353924869673,3,2,0,0,0,1,MD
79.17261610023542,33.375857234171804,22.206748908754413,60.8000696492283,32.641836066078014,10.580294183705846,4,0,3,0,0,1,MD
67.61066141754705,69.69357165112856,46.475861589758885,85.0,55.59000043806841,-5.923337199221857,5,0,3,0,1,1,MD
52.4279954373567,62.18363465157512,45.29969788938237,54.541977312689696,50.43901052925667,6.043318879327204,4,0,0,3,1,0,MD
65.54372390236345,56.34283250138686,23.161937955267987,54.33117903277834,51.61462008113942,1.1912027607267186,8,3,0,3,1,1,SD
67.50189092740985,40.456174373721915,16.812191223123364,26.036579848959605,20.032356429034884,4.025678564879594,7,3,3,0,0,1,SD
75.20992974798119,46.686798705599344,29.036073310980193,56.84845169261297,17.564026218856185,7.030867438733618,5,2,0,2,0,1,MD
64.19877341024262,63.400169873052675,30.364074808632896,47.614765718181786,34.22161933906168,24.504590047034284,6,3,2,0,0,1,MD
52.8899699280704,39.647963441470836,21.254953005003593,31.606534778319123,21.22696765414665,-1.827957780579827,4,2,2,0,0,0,MD
71.67485653203933,54.126166933147545,40.50849969276362,18.41976253576422,5.222608175452903,29.717147488181375,9,0,3,2,3,1,SD
51.365748227457495,37.33617248110099,20.780116236240218,49.170081071566365,28.103523031439533,4.132420077031599,2,2,0,0,0,0,P
63.99000223259981,54.801513434293206,43.66787596599872,54.92812748967416,32.52599579379759,13.963159377451332,1,0,0,0,0,1,P
66.63191649247744,42.971417574012065,25.045940567723804,55.20771614089955,27.29309023441107,-1.1923639867494784,3,2,0,0,0,1,MD
43.30249801741415,25.0,12.007370866279464,40.65928696705837,16.37859541938464,7.820565772103391,4,2,0,1,1,0,MD
47.43959790724348,61.1253055728609,40.024543650775676,85.0,59.25954163818343,-13.00414659768459,4,0,3,0,1,0,MD
72.65239926899942,68.97581834964731,27.207792854518217,72.52363370904203,54.74494883042744,7.528471677119185,5,3,0,0,1,1,MD
30.9365440615533,49.04042109511573,24.77569894041028,74.91886954826711,43.75663301450656,-9.017500151067475,6,2,3,0,1,0,MD
52.9618503724263,55.257476167915655,33.609431240734445,43.54243798030894,28.194761087260236,5.026497161078307,4,2,2,0,0,0,MD
28.892882595537923,58.68022903299287,39.79361022981331,60.27021286080443,31.36195542804912,1.6484788237735235,1,0,0,0,1,0,P
69.83139176882061,45.68188338400285,34.28629654759349,28.002321238510063,17.649002529191826,13.052825347678203,4,0,3,0,0,1,MD
72.03221985324507,42.81070570599073,19.20794223880639,27.628473292395753,13.758642573896468,14.18391704453861,7,3,3,0,0,1,SD
38.42587868070947,47.570874902672756,33.428847765338624,49.62079033611898,30.44419060375951,-9.642798786937483,1,0,0,0,1,0,P
58.79945291839763,52.2868553576689,30.06227317262301,56.049797355480024,30.51112299985734,1.7714213870468436,3,2,0,0,1,0,MD
47.522749661596634,61.74461613948415,27.233502915057187,61.32874388087748,56.813444148182896,14.739115969492293,6,3,0,3,0,0,MD
66.11237685232528,54.497421655661185,31.676283007347386,41.453339095367916,22.978015021489277,16.378828616146595,5,2,2,0,0,1,MD
64.67657937377845,59.88722493303547,45.68970988017779,55.56111611999562,35.255376549777495,-5.704528861736097,2,0,0,0,1,1,P
87.07437330042562,47.86151089804273,33.930446754922215,45.105922410024355,23.50946992919858,9.27796831155994,1,0,0,0,0,1,P
45.058575958830765,27.197873531670858,25.596244675879973,48.14436879742454,20.94983554786528,-0.690091188609474,1,0,0,1,0,0,P
69.88720796386772,45.06979717276941,30.336661956618208,64.89043772882893,22.133906384200273,5.811158214082526,3,0,0,2,0,1,MD
64.3726460305806,70.80450669567264,46.93898604734751,57.77926444112124,31.597514183013896,29.33106971082833,4,0,2,0,1,1,MD
55.741793898984355,57.861461348536835,32.80983240007083,73.04273388600964,58.69134218450027,1.9116913037773524,6,2,0,3,1,0,MD
55.11886580510196,47.6939194507986,14.798270220550531,52.740039684823856,32.40724212036411,-2.5056698236722807,4,3,0,0,1,0,MD
37.98226647594276,54.06285495979836,35.098697037588714,60.65424882807177,25.58463403288286,4.800391990337022,1,0,0,1,0,0,P
57.857009871086085,60.644879032961214,28.588359604651284,75.60773164949865,65.91463512101329,3.6828132031330987,7,3,0,3,1,0,SD
64.84408812026163,59.83892572549097,27.69773901693878,50.61743890715275,32.048958573444224,27.192107967017176,7,3,2,0,1,1,SD
45.64672444061694,68.37724554991865,39.4805362691552,62.09093033199326,50.86786946147038,24.242223640393824,5,2,0,3,0,0,MD
65.07414949968904,63.64746986382761,30.826020760972654,52.06408400081178,18.563939763904354,7.97618049355457,9,3,2,2,1,1,SD
66.78281750522427,54.12145459549779,46.28969440712302,85.0,48.91148244551727,-6.771470816985445,6,1,3,0,1,1,MD
73.92043079275567,64.64223639758612,42.315326892838975,71.13664595090236,49.71366611958739,0.1939118753757354,2,0,0,0,1,1,P
45.377140903631044,51.490981011054544,29.287265044931544,57.474196658766346,33.12695051924797,-10.965413064710532,3,2,0,0,1,0,MD
34.65368099101525,59.37430416369024,30.322258751386684,54.174001210089926,27.063411243036853,-2.108819367019996,3,2,0,0,1,0,MD
48.721777814839974,62.19836373468541,35.40581569271403,68.73056449306657,50.75307384336564,6.600955986238308,3,2,0,0,1,0,MD
69.62452171291612,52.1430918661955,42.196378227630376,66.02994657104507,50.98566866523118,-3.5162103421448614,2,0,0,0,1,1,P
63.158925442859115,33.649768697974736,31.398044737850082,34.157470588337326,17.51436739662562,-5.752399394998171,3,0,2,0,0,1,MD
59.564740146073525,49.317477877367686,44.172068057115254,65.01314363704678,32.98525056981683,-11.672104535156125,2,1,0,0,1,0,P
32.595953853072004,41.737467200514665,14.392747939343312,53.1848082440484,30.52326858580061,-1.7324523066577269,3,3,0,0,0,0,MD
48.61293709821679,53.52032394740328,20.74894252171971,53.11167953544258,39.804255547055575,2.3431040271510297,4,3,0,0,1,0,MD
65.32372588881947,32.23135221429456,5.0,47.63612475180825,37.559342208307676,-1.00560944447074,4,3,0,0,0,1,MD
85.7425010671148,37.5660198925454,17.099741468017143,47.76268641166347,32.649974083498456,1.3877555893877682,3,2,0,0,0,1,MD
47.288820006853776,58.20262865235394,35.987502439180744,51.8421304256713,35.76000794629157,6.230952535162359,2,2,0,0,0,0,P
58.32309380164166,50.23423068848308,23.57207638510011,38.78767464896524,19.602266092873013,9.962421734983474,5,3,2,0,0,0,MD
37.544717926091465,61.44744701534337,37.01599826902838,42.819752289625825,38.151848241994934,10.199099439858584,7,2,2,3,0,0,SD
43.97821405295343,67.71720913853461,51.469270788073075,48.61274989258979,26.341478629325064,7.939095465473439,3,0,2,0,1,0,MD
37.326375082768024,55.24687505894063,39.90928827868716,65.2391134789905,39.52809728742638,8.16324472459518,0,0,0,0,0,0,P
46.375849903800344,70.18281591913016,35.93303269842463,53.6854340179202,26.65273299616395,6.238699928994604,5,2,2,0,1,0,MD
57.68731132233254,49.685551829444314,30.84845097475391,40.04659641607577,25.22890658285142,0.28992015420273454,5,2,2,0,1,0,MD
68.78969663983032,59.200700827037146,35.47412521270737,47.81492863457976,31.366784265992564,5.053078935663433,6,2,2,0,1,1,MD
60.41448277603755,50.48184717445574,51.328375773987545,34.359228206179196,4.119128853739558,6.346499279488232,7,1,3,2,0,1,SD
39.413620570276926,44.73305139051067,16.458997733193055,36.03566832676678,14.713949367445398,13.19817500849409,6,3,2,1,0,0,MD
59.41764627185933,62.75452803141893,37.97656869221452,73.44383926174368,40.071978203143566,17.237722619161975,2,2,0,0,0,0,P
65.65161814539277,44.20178879033457,31.474270089470078,49.71745977331159,28.0182057067796,5.881390576734225,1,0,0,0,0,1,P
69.0149968093839,30.824874163355684,15.687400916195383,52.19374150880908,33.64830865237479,-9.486971181103161,4,2,0,0,1,1,MD
31.586851553893414,69.0092666679582,39.908903605764564,85.0,63.162930072287516,-7.007174052187587,6,2,3,0,1,0,MD
29.98279453099606,47.3785057580555,28.129164522815554,57.81807849059457,23.129651129293503,0.027450600114754975,4,2,0,1,1,0,MD
62.13170289095786,61.859531662616284,34.66126288878859,65.66413335870733,42.80767322816832,13.869021476018883,3,2,0,0,0,1,MD
50.161074875785346,25.0,13.10509591581645,35.285506863248514,13.819448951095682,-12.625976504709255,5,2,0,2,1,0,MD
53.1035885380989,50.8512276208842,31.274159671073342,18.688592147035877,5.314340452195459,24.235895849735694,8,2,3,2,1,0,SD
57.72470227764962,51.97566364926477,20.519345152235648,53.520559992105305,28.493234165675354,0.9445455948180586,4,3,0,0,1,0,MD
42.45798995597444,43.315128686682534,41.76521695618772,43.58126203213007,32.34302873362285,1.5491889681315136,1,1,0,0,0,0,P
56.25460767421921,45.639973656022455,38.14904014777327,55.69806395427898,25.502492653114572,-0.6681187041635424,2,0,0,1,1,0,P
72.91088413534845,25.0,17.484017761723713,46.81402213234134,21.77065704251864,0.6291804371395415,2,0,0,1,0,1,P
66.02771837957431,39.68853505440837,30.548602657375252,51.28879608054673,29.36102724623648,3.7323600627131364,1,0,0,0,0,1,P
68.48630883457602,75.16116461730498,49.9762699917586,78.49737787169228,49.832869498893885,24.50140917726049,1,0,0,0,0,1,P
42.408078199509504,34.625981935318336,21.999850998411723,53.94642283727962,7.36741936349609,-3.4998073699495333,4,2,0,2,0,0,MD
57.83412289634034,59.44158188509989,39.094833461624155,30.569542213799878,12.398691349249399,9.326571148055118,4,0,3,1,0,0,MD
68.86734163122466,55.746462320152084,28.4820799359185,57.828762815608066,23.684279681667473,24.177166932974277,5,2,0,1,1,1,MD
66.8922888078845,59.8617697644276,46.93155013373977,73.16762126870618,44.31577969844314,3.048545124462881,2,0,0,0,1,1,P
75.45941298214395,52.26535282286988,25.36706941763915,83.24543119111036,35.92314905925377,-14.12621688129044,8,2,3,1,1,1,SD
71.91331630724179,44.687536093573215,30.29329512945066,76.83630739429785,27.086921963203885,-2.216203324303887,7,0,3,2,1,1,SD
77.8009106763823,58.818864233980804,33.85275155282065,85.0,49.54164313226899,5.372678523277921,7,2,3,0,1,1,SD
79.79225395092176,61.80863571386606,47.65893823009945,45.50165719038239,37.36011213784461,16.898531948861734,6,0,2,3,0,1,MD
51.05065302667867,54.2194424343963,34.05363576589297,82.84202087676606,55.39092775111672,-9.2536696903424,4,0,3,0,1,0,MD
47.86286865759365,51.52602549208717,20.144689449175743,42.6089751983639,23.692531337164525,4.132065104649744,5,3,2,0,0,0,MD
68.7228912284391,44.621723825944464,7.013184338471074,24.25535446429651,14.475419343932538,8.686090715300642,7,3,3,0,0,1,SD
45.159939216502835,71.5845132908936,49.580708945626995,63.495074907842664,40.76342560459599,6.738145638424194,1,0,0,0,1,0,P
44.95421706365704,62.307202863908174,44.194962367216355,29.608954829069322,18.972170248297726,17.97798506101153,3,0,3,0,0,0,MD
56.13922525372869,72.97265338631433,59.69354936186415,59.47233988375984,33.29811956281145,9.546079726183528,4,1,2,0,1,0,MD
52.66401152343245,42.792394874395534,29.73029381817272,77.95743873180096,68.52573775202244,0.442744017988562,6,0,3,3,0,0,MD
31.114656984376307,33.354505166077054,28.526009551608148,67.63557956027469,47.32273693547165,-12.226315774397198,4,0,3,0,1,0,MD
76.2276121127519,59.53593771878911,44.821124877140356,29.896229136410607,19.78535984456591,32.97621734057212,7,0,3,0,3,1,SD
66.32938116559637,61.48244731622658,37.180451673778585,60.40647285832198,51.49379726085476,3.562137455778217,7,2,0,3,1,1,SD
50.78833058088258,47.21785975228609,28.51828707112855,26.818489193736227,19.620154800628637,9.645871641348405,5,2,3,0,0,0,MD
70.24427112133091,30.80930073472708,25.345764652715836,61.998539563396825,42.09320228066176,-2.99904900158531,4,0,3,0,0,1,MD
70.3824395920422,64.71428258740916,43.01198209519282,69.55747313776489,62.47996806522767,14.16509291761476,4,0,0,3,0,1,MD
50.39689040735401,64.66641901907592,37.810081092729455,61.06577558953347,37.81427786899369,15.357311433120412,2,2,0,0,0,0,P
80.98623489187483,52.24421442112683,45.196625533575975,56.20314262317842,47.907009659995055,10.27214278755139,5,1,0,3,0,1,MD
54.09091612251152,71.22099067766753,38.029516016357356,54.34940870018494,20.321936694151862,22.935351233007147,6,2,2,2,0,0,MD
78.0413675931999,55.73129841353427,25.56779395981627,55.550532341419995,30.30439951669525,1.5898160252956917,5,3,0,0,1,1,MD
54.13330124176693,57.057356512970365,29.39306329031403,60.75755432940005,17.028033937325393,18.64911995500782,4,2,0,2,0,0,MD
55.303061057674256,60.70248883974011,37.93097347533721,64.4238406251596,25.52748358710303,-0.335169366494374,3,0,0,2,1,0,MD
51.145759031498145,52.253474260407756,41.96132920027955,60.238233441294796,26.380655632593797,3.7004553285906105,1,0,0,1,0,0,P
59.03239398167812,48.49134899101252,28.97147718804985,63.12592076515058,29.695269210115377,-0.9535055652165159,4,2,0,1,1,0,MD
71.78544963471376,56.689627733559995,44.24667114906012,77.71704101740761,27.59752320260087,4.934938534291993,7,0,3,2,1,1,SD
53.90452046937776,40.01280931981323,17.694138519097326,42.49551988755481,23.24446619842243,-1.0129636737827181,2,2,0,0,0,0,P
59.83630325857835,76.4664619788931,32.07812842722982,84.11420784820707,50.190327362811985,3.324737148623912,4,3,0,0,1,0,MD
35.78147908692541,59.62763312574186,24.248839896837275,70.21360678547708,64.13588583669555,-9.608237031053092,7,3,0,3,1,0,SD
74.02032701948882,52.254393647471346,14.598999133752496,35.6676636818961,22.544845239918953,17.01397337240673,7,3,3,0,0,1,SD
41.03170493281197,52.31705093653638,37.97867824470681,68.7530108063846,36.14273765446693,2.463423101073574,1,0,0,0,1,0,P
72.86922463757153,60.52455979218671,43.44623359794501,59.99110712020898,34.97402400834273,11.819784066487054,1,0,0,0,0,1,P
50.83477537197761,63.12094993076373,25.629333504313514,52.15186778313399,30.950897164719414,13.485471934654102,5,3,2,0,0,0,MD
67.89034218002638,66.88986157295876,40.75593385421428,51.019636117682936,29.27983184279531,11.578424671202367,5,2,2,0,0,1,MD
66.2392015604333,41.33001002392365,23.39456824535978,72.0714357910333,45.57605770979694,-11.0770088597348,7,2,3,0,1,1,SD
55.92258459548742,29.670167224642363,17.331219668123467,66.03381238765725,25.516222241704867,-15.0,8,2,3,2,1,0,SD
52.16087979899403,61.21316340329513,50.36499871555199,65.39042213100568,24.09874097116172,5.014471710851771,4,1,0,2,1,0,MD
81.47310578508475,48.89099298114856,30.45837583009262,55.498440199617626,17.85632718046661,15.611404701298653,5,2,0,2,0,1,MD
70.2451409939575,32.064596021470706,8.593544665931237,28.09002593477517,20.637822513287723,1.4267052158702853,6,3,2,0,0,1,MD
64.81621319106719,50.18225004665956,30.67872405186086,60.03926896939258,38.966694863216865,4.131776301968812,3,2,0,0,0,1,MD
63.92496515161065,54.169720771883846,30.82449669277196,48.32481534794194,45.35185856041265,5.717549342211665,8,2,2,3,0,1,SD
76.40393993232446,45.14870853331735,33.570621239787485,76.58816314300418,41.30007754761905,-6.295511785673803,5,0,3,0,1,1,MD
54.849244551855044,51.806323653471445,33.65876489948522,52.893520164953564,27.737508979967874,21.21819495716054,1,0,0,0,1,0,P
57.59473409457008,45.798986228604775,34.123481077807305,62.88597941813691,53.720227670103675,16.01592085258101,3,0,0,3,0,0,MD
64.15526424286278,49.117457544567564,14.252577990427104,37.946830374291345,24.192664672763126,0.9386887694157942,7,3,2,0,1,1,SD
40.97853894370255,52.65827894951539,37.80904112231414,50.264882733895675,38.27277590422808,9.563291312585408,0,0,0,0,0,0,P
73.7907997571839,73.73438458395592,65.0,76.52897826874141,39.582851226971975,10.598367408710073,3,1,0,0,1,1,MD
78.87905502152722,43.0677504470743,37.42193904138562,46.138401847123106,29.56930222373996,1.2559373838397123,1,0,0,0,0,1,P
44.11529756890238,49.2116399243872,39.9510775093167,41.53699355413707,36.978466717825235,1.757865488727723,5,0,2,3,0,0,MD
47.18127412342649,54.53637048581073,38.15439819383912,57.816322515003534,36.26075614577266,16.87052424586792,0,0,0,0,0,0,P
61.13897456990552,47.29593214591093,19.313802941549397,70.11729802170609,36.69784810783832,-3.070794268955252,8,3,3,0,1,1,SD
72.62255286083408,72.54147794777313,45.53554207931036,62.84283877530543,37.64176409970599,9.912816197749683,2,0,0,0,1,1,P
55.729831611980025,48.495107693036346,36.38288923985644,50.34975034265909,42.52923751585588,4.222375436258261,3,0,0,3,0,0,MD
55.595650188688786,64.77875004106536,39.03965018164989,58.731798516142405,35.59387295383434,20.86450409531345,2,2,0,0,0,0,P
63.67293278144866,64.49483988923517,36.81990871626953,76.81322054750956,49.37425312547759,11.86551500450244,3,2,0,0,0,1,MD
71.59975484015956,42.58380470960092,26.125943676833053,62.77906187853836,50.28397986750147,11.467242360643539,6,2,0,3,0,1,MD
61.25673270122991,67.40209541129441,35.183604689852224,39.64967493084657,21.80851225277713,26.32118386521993,6,2,3,0,0,1,MD
46.96551394649898,37.301419871222464,8.616780019710403,56.55494519204704,19.196510053586138,1.8911540909855997,5,3,0,2,0,0,MD
56.06296099631787,44.29401816352125,18.58663229472104,52.45607260009087,24.352815289957594,2.850447157276926,4,3,0,1,0,0,MD
64.81687664127858,58.126612341642414,42.35053069943618,59.44056196721017,24.42910747174335,11.3668265220479,2,0,0,1,0,1,P
67.87444370722324,50.18440769437922,27.807419589311248,85.0,31.216317124956756,1.2043246093782733,9,2,3,2,1,1,SD
72.55237735659779,48.587347587771276,27.804274537456145,45.70104171233659,27.42245381470737,16.303423626394903,3,2,0,0,0,1,MD
