pi,ll,ss_standing,ss_sitting,pt_standing,cup_anteversion,cup_inclination,femoral_version,conf_fv,conf_overall,total,d_delta_ss_stiff,d_delta_ss_hyper,d_pi_ll_mismatch,d_comb_vers_oob,d_low_sit_av_stiff,d_low_sit_av_hyper,d_high_sit_av_stiff,d_mob_stiff,d_mob_hyper,d_deep_flex,d_sit_to_stand,d_uncert_fv,d_uncert_overall,category
27.743602563334555,66.45905680868363,50.95870181215598,26.14127117667535,3.191600012363141,19.555199094248785,37.39525102614955,-8.665492374954598,0.7165461218828663,0.43698113128892835,47,0,0,15,14,0,0,0,0,0,0,0,12,6,WATCH
89.7473789429903,50.209277850798664,20.263167632193703,31.8760184699047,9.006209757880793,8.355282556188946,35.401576634153066,0.4726862346928584,0.7078903324273011,0.49298393980327626,93,20,0,15,14,16,0,0,10,0,0,0,12,6,HIGH
28.1164995881457,67.25647937410602,27.84450629071198,13.27963714636265,11.665520010847118,35.698219618032866,46.52880293567003,-12.986096823910565,0.6217585449503866,0.8296856834599211,41,0,0,15,14,0,0,0,0,0,0,0,12,0,WATCH
27.647984651268573,12.828857162237128,46.589581652630315,25.092995236439112,-1.8112544195475557,30.161661956986954,27.862878750370403,15.571089074217817,0.873906064056382,0.4239854324519976,21,0,0,15,0,0,0,0,0,0,0,0,0,6,LOW
63.3260361459679,35.95349925212459,55.200448302601,33.79647710951923,7.959294640230521,22.01423701351123,43.411331972968355,58.753976770207245,0.8217266618555268,0.7997694728301775,29,0,0,15,14,0,0,0,0,0,0,0,0,0,LOW
88.93955828936386,20.723855351904223,36.022324110925524,52.70502176170924,32.61797460789308,9.220757449092373,39.75101019496719,-4.966814233229444,0.7904905517616985,0.7321245561873981,81,20,0,15,14,16,0,0,10,0,0,0,0,6,HIGH
62.78000260171931,73.21433345264026,19.51731947704314,51.42991236238886,14.226816693658463,1.2161273626465319,57.017597681239145,54.49609911904156,0.9606139340807891,0.8843564653307614,61,20,0,15,0,16,0,0,10,0,0,0,0,0,HIGH
43.09769313057524,30.05309684650546,29.76295713078801,8.533933358607463,35.414717648295145,24.06645509389088,34.316569644681415,41.77966780787592,0.7393917992422677,0.5654905290277021,47,0,0,15,14,0,0,0,0,0,0,0,12,6,WATCH
84.42124904576698,48.88563441160355,43.26816387109899,-3.042412367761227,21.49405538899958,18.578026574522024,51.18149218406471,-16.49534809427277,0.570109548372848,0.3459246695861789,81,0,18,15,14,0,0,0,0,8,4,4,12,6,HIGH
85.53752603004844,39.3912460014175,21.26339394405367,39.593191726816165,34.09233689695821,34.89088204313585,54.76821014764829,47.7520218411469,0.9925255369314265,0.5543535778209621,65,20,0,15,14,0,0,0,10,0,0,0,0,6,HIGH
47.65715417774649,17.812552250397587,53.58983307390385,50.83219493248856,4.117078813830602,27.678100841041726,33.572845109000475,48.95766730605956,0.3048200554997682,0.7865766050378289,71,20,0,15,14,0,0,0,10,0,0,0,12,0,HIGH
60.29146004543055,30.023085067162285,56.53645001658042,23.773874547685473,16.226580180693652,3.7472836894558985,39.41528650174732,-7.278965535244417,0.6879937575771606,0.7048798670105438,77,0,18,15,14,0,0,0,0,8,4,0,12,6,HIGH
40.867880489609774,76.04106513085013,28.62722534234355,34.25390255013047,38.955773126771504,36.16335790539375,51.117118922896026,-15.261719605253141,0.6669090324846596,0.8277137439456463,71,20,0,15,14,0,0,0,10,0,0,0,12,0,HIGH
67.93054739418491,49.74212041194918,56.446860322489925,28.573568602247548,31.881272221885368,39.86210094841619,52.51801231088987,-8.009784830755722,0.8425399016916058,0.8510565814807713,29,0,0,15,14,0,0,0,0,0,0,0,0,0,LOW
68.79008681583129,36.002329917045316,28.005215182138393,34.04652541533484,26.487086764777537,41.39824715660013,36.94981037358376,3.1266641968947724,0.81899735631383,0.9849155509068086,45,20,0,15,0,0,0,0,10,0,0,0,0,0,WATCH
43.88156114237618,29.20199381534234,55.216465233123266,10.88431869638164,10.767884606732512,44.64217169491936,53.02802628916449,-0.01388156122903439,0.966712993919417,0.8905182936964511,49,0,18,15,0,0,0,0,0,8,4,4,0,0,WATCH
88.31298080074293,38.22111681238367,45.023551223029784,17.90873499921729,12.105224197836513,30.204223956325045,39.51377281725243,13.521027018671873,0.6792642858847042,0.37507421504637034,33,0,0,15,0,0,0,0,0,0,0,0,12,6,WATCH
89.08181417884953,67.88690286339975,36.70921477925022,40.35096912868672,39.87398378150871,23.240455975789388,50.328806367223066,-13.200037677185001,0.9693721044718202,0.4160750353115604,65,20,0,15,14,0,0,0,10,0,0,0,0,6,HIGH
77.06294766738978,44.138654798710085,43.99792599830218,30.76067816512503,10.773488190718169,42.8474919224875,35.85638691003762,-1.5091245024162987,0.925939798902859,0.505929474095165,21,0,0,15,0,0,0,0,0,0,0,0,0,6,LOW
32.008007819907206,20.96380610877172,31.07124681885431,47.70424656570133,23.190135797313125,5.7009182260808124,43.73497237266619,29.82299169483764,0.8656296687568299,0.6945458534369233,67,20,0,15,0,16,0,0,10,0,0,0,0,6,HIGH
47.32540065377554,79.71102068320178,26.681793301581052,52.87402031468675,0.462609054466137,23.310826888235294,28.86717343237269,51.439969681614485,0.642564056826674,0.9187861243027124,87,20,0,15,14,16,0,0,10,0,0,0,12,0,HIGH
78.62204263905593,23.304564127072567,17.633159716640137,50.001525421048306,18.106949058114715,38.36607710026388,49.14449227627867,41.56769721425612,0.6383169330613135,0.8133213532230203,71,20,0,15,14,0,0,0,10,0,0,0,12,0,HIGH
84.71539867646095,59.65222575592383,56.93096365814899,9.486036564510442,30.14659348685248,23.838829710045413,27.126490760225618,31.628040350112833,0.7391195742718262,0.9936352894556442,61,0,18,15,0,0,0,0,0,8,4,4,12,0,HIGH
67.23718862555387,19.150739648830417,59.60291547131728,13.891074695587807,24.862962003122803,26.922006923175136,37.44047357853961,12.533107771115084,0.7571094324853512,0.9101878993521884,49,0,18,15,0,0,0,0,0,8,4,4,0,0,WATCH
86.53032644477656,79.37057841593025,20.253321681207986,6.274447751357954,0.28032769144964753,43.799282373117755,28.410675414022524,35.76430220253266,0.970418784867247,0.7027088564811393,20,0,0,0,14,0,0,0,0,0,0,0,0,6,LOW
25.50904041452193,14.596618907521679,46.94170807654761,18.901490395149608,15.284456100236124,2.0342264827829037,56.44160682663855,52.43121907184636,0.7214751392213853,0.6334058376919373,37,0,0,15,0,0,0,0,0,0,4,0,12,6,WATCH
50.58727275003919,23.850296917627304,57.28722390040163,24.358825932756197,-4.596774575688148,35.67363788024711,59.01453702175533,2.59327790694271,0.7809953407100909,0.9977774428081436,45,0,18,15,0,0,0,0,0,8,4,0,0,0,WATCH
32.46696286452547,66.8831257942291,37.42529247651104,35.15866255926704,-0.9636272047749941,9.808187346894618,44.46097680532548,0.04061275192382752,0.7177270801163038,0.3613920474456662,77,20,0,15,14,0,0,0,10,0,0,0,12,6,HIGH
75.82548709484195,29.1781098584591,48.16504441172001,4.781605300649765,29.977643714896402,0.6077559577283753,30.978370216031752,7.030515792900324,0.845951531755945,0.32219349315756113,69,0,18,15,14,0,0,0,0,8,4,4,0,6,HIGH
73.1198130798915,26.473804515359777,59.84894288169408,12.212310175713355,-2.7128752752839684,30.74674666337923,34.68338542549057,23.21810005885169,0.8404922334867566,0.8599425494770434,49,0,18,15,0,0,0,0,0,8,4,4,0,0,WATCH
39.34241756962573,24.684252875559878,27.21019457372372,18.682418443779056,27.34847543644642,24.390951833837885,55.795572270679074,35.8806628724875,0.7292977766684089,0.6644505777587087,63,20,0,15,0,0,0,0,10,0,0,0,12,6,HIGH
51.82123154390847,34.214082307595504,22.87065851226768,11.20667792157423,35.048781566590876,37.325575491506775,25.15735537610689,-2.0765441626029784,0.8650976558947665,0.709893248248096,21,0,0,15,0,0,0,0,0,0,0,0,0,6,LOW
29.63323962846093,66.51988601226799,48.902019702952806,11.896353539716753,27.19552540690045,39.902808785995504,47.65217384381053,39.49253432167371,0.3342920908039423,0.6955512957500032,77,0,18,15,14,0,0,0,0,8,4,0,12,6,HIGH
73.98486951258842,42.381925452298624,33.20580582788289,28.778664763404805,23.740933278651227,36.74847176308682,53.572454737059125,36.24508922482673,0.9885222815639503,0.6766387797092976,65,20,0,15,14,0,0,0,10,0,0,0,0,6,HIGH
53.81241934731884,33.15488735712187,20.596240383826576,8.348792340457154,5.303801028896096,22.794064739499618,59.92190191524089,42.03680209492325,0.9214561376253811,0.42695492345858355,21,0,0,15,0,0,0,0,0,0,0,0,0,6,LOW
26.564965300104742,10.192259992946248,37.61832389379984,2.052085177554252,-0.5324282413683061,7.995135719371435,49.980852041738274,56.25798920041531,0.3848245336238333,0.3747986835381938,63,0,18,15,0,0,0,0,0,8,4,0,12,6,HIGH
46.429395599739294,54.63400893468586,31.61899172426689,11.707221476081912,-4.2405668177402625,20.60946895920503,26.234075371814647,30.254531027383116,0.8764632001285368,0.9780055332190014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
45.94850635336137,67.75702108192726,37.81080430887235,11.0601073991544,-5.17812543179725,20.11395159672116,55.35357538119179,55.8014719746466,0.6234078614273221,0.8411777351356697,41,0,0,15,14,0,0,0,0,0,0,0,12,0,WATCH
38.84498623721791,62.08285527242586,15.968116542916844,20.09163088189688,28.474651867429536,16.497434272039346,28.612999135865373,57.68510155932748,0.5092388231997566,0.3295500311220077,77,20,0,15,14,0,0,0,10,0,0,0,12,6,HIGH
51.52521284916115,58.78857886905414,32.26786211027759,49.038604536519124,0.6542922982355677,26.043054761806015,28.74443080031588,-10.554533342998909,0.4367082450494412,0.4523651319090857,62,20,0,0,14,0,0,0,10,0,0,0,12,6,HIGH
67.87045068038344,69.40020616926358,53.94754176159805,32.69727513754112,10.344210431525443,11.91081869656212,35.26135937618653,16.23073031559845,0.7402904969893402,0.6886879297875428,32,0,0,0,14,0,0,0,0,0,0,0,12,6,WATCH
74.50540158979408,18.98224891232069,20.080773676916102,54.44758318312858,5.798637505964248,43.71245417980373,35.13009562120075,-14.829629068399717,0.6552604600566616,0.4381567371829903,77,20,0,15,14,0,0,0,10,0,0,0,12,6,HIGH
83.46921678131108,40.27241185456107,34.844870117991704,18.376368975976415,-4.4476733815771965,28.047045593430145,30.41160397931037,31.176959978409982,0.5801340354553668,0.8971072351417495,27,0,0,15,0,0,0,0,0,0,0,0,12,0,LOW
58.8294912386378,72.18700039644024,16.1385915606703,38.525796040530025,17.941840480021156,7.602276620406528,28.701201815428213,38.971399719337604,0.5628650052970945,0.35346002702775603,79,20,0,15,0,16,0,0,10,0,0,0,12,6,HIGH
70.1787666017907,30.363243006962424,28.501373451975518,-0.0738237222382887,11.129491769245522,41.09113959750926,55.10769317501946,6.48402137569871,0.514761891715499,0.9064279329652316,31,0,0,15,0,0,0,0,0,0,4,0,12,0,WATCH
73.07356096612943,24.264293356732473,55.42264241933839,49.71901119316892,7.021942366622628,40.17776901725981,48.22666193626858,50.04961538781113,0.5697814204920872,0.5787012648043006,83,20,0,15,14,0,0,6,10,0,0,0,12,6,HIGH
57.68289278390916,28.44982856976878,39.180236104385045,25.547806561787844,-0.5951940718982609,40.299485564610144,28.661079777293757,50.58338632899151,0.6765247116529066,0.6374378625759478,47,0,0,15,14,0,0,0,0,0,0,0,12,6,WATCH
80.80123143379444,41.726550675081036,28.631555036712008,4.476854488424619,24.391636146391868,37.48784733130145,42.85767832196446,2.5999985630289935,0.9585793256514523,0.7525927780208483,15,0,0,15,0,0,0,0,0,0,0,0,0,0,LOW
60.41559252204167,65.44862740700799,30.034270192235166,39.178747657629025,7.534256513206113,11.612270849868223,33.14442904077614,50.68603027565557,0.8638322730296868,0.44576945976767524,52,20,0,0,0,16,0,0,10,0,0,0,0,6,WATCH
29.56266325499993,20.821978946771964,28.84013133757601,31.58949654418543,23.272295226168474,5.1269823282449005,40.91269294933241,21.677644702502903,0.48144061500991836,0.8108719952119929,72,20,0,0,14,16,0,0,10,0,0,0,12,0,HIGH
63.68850674618881,61.15796365179992,46.431928451722314,48.813855238205726,23.652438223498876,36.0053730122001,42.83027371018986,-1.022112154331687,0.36361190967904905,0.6426173562562827,62,20,0,0,14,0,0,0,10,0,0,0,12,6,HIGH
76.8918973573737,50.833502611946045,16.161936283992425,9.352461061326316,12.05355747162881,18.099326799268056,49.40585173166384,-5.940981855094218,0.5588691112033262,0.6751977124620175,77,20,0,15,14,0,0,0,10,0,0,0,12,6,HIGH
88.9422974688616,74.76430027500294,32.17666824008902,15.043076890397693,37.484686924694266,38.77134401236523,49.856819132550655,29.729898579127195,0.8102094145138008,0.7968072334719363,29,0,0,15,14,0,0,0,0,0,0,0,0,0,LOW
79.38782507818298,60.64770848038351,44.25942538135679,51.20868714263095,37.03408588000352,18.75864789871445,59.94860782741919,11.450086317624198,0.4742970511610954,0.44516536086710423,77,20,0,15,14,0,0,0,10,0,0,0,12,6,HIGH
32.72954939442724,35.54491267454212,58.56417715894548,14.47026278370138,35.97769887280209,4.8234702718574525,30.125120539450332,-6.952979402550525,0.6846489668999574,0.9943189482365085,60,0,18,0,14,0,0,0,0,8,4,4,12,0,HIGH
38.26219654818921,33.366568856923884,53.4006172244316,26.872555619437392,7.241745809518115,19.022106094130034,50.72764409729172,8.990027547320246,0.7636261450882176,0.8606432399178043,14,0,0,0,14,0,0,0,0,0,0,0,0,0,LOW
28.697101798541418,62.49069346616447,57.49311085017678,-0.17693168304264706,-5.914111468376423,27.69519427689753,48.67523014858778,16.981997089789196,0.9548978586569794,0.3886448284112098,55,0,18,15,0,0,0,0,0,8,4,4,0,6,WATCH
32.70208099411585,10.720111584005638,51.99263436526858,0.4093467649894267,20.169362248031366,41.83245702911727,26.843021297916046,-10.6098476649629,0.9097295643477235,0.4942887074177257,69,0,18,15,14,0,0,0,0,8,4,4,0,6,HIGH
52.45170365889234,50.61841182802772,47.24450883575712,6.037561739596988,33.68734638264484,34.83639991555714,28.170882507712243,-11.340980784975674,0.7950434036632282,0.6308987082458475,54,0,18,0,14,0,0,0,0,8,4,4,0,6,WATCH
54.41293850631308,25.227972795160028,47.055031101929806,1.845467905069043,8.66476807744202,32.498644897934696,59.32269530878961,-3.0110362414168605,0.7451589036347045,0.34492095209693463,81,0,18,15,14,0,0,0,0,8,4,4,12,6,HIGH
42.35350450238191,16.754079960691215,52.381742083789874,20.084026526823614,34.57130743047964,1.809459777484061,49.44192427404188,21.15244089245369,0.785461421958825,0.9767435442835177,59,0,18,15,14,0,0,0,0,8,4,0,0,0,WATCH
88.22698438862076,68.1498916724124,24.48002443394092,40.561235964047306,37.86590185577821,15.58317158724756,37.22735226815202,18.23148953220486,0.7865742153762396,0.47344234477374736,81,20,0,15,14,16,0,0,10,0,0,0,0,6,HIGH
35.277936316538316,30.056696869566576,44.05143684419987,-2.4740174948359717,36.37719020128673,25.090477513244004,28.716254629456955,37.85035550522732,0.5007086520774654,0.836624515545529,46,0,18,0,0,0,0,0,0,8,4,4,12,0,WATCH
82.21383401919836,45.26025068171929,23.306233365364307,23.348404248812148,18.5590334980733,16.187634020178674,51.9264467640947,1.7170783678609602,0.8889898608333184,0.6062684391348763,65,20,0,15,14,0,0,0,10,0,0,0,0,6,HIGH
63.123789755841,13.921444200523325,24.456229133526815,21.314476929130056,26.947965080691624,43.70922749222187,27.539152663474233,54.95402510393231,0.5156576716167671,0.9878923644827671,77,20,0,15,14,0,0,6,10,0,0,0,12,0,HIGH
27.90442629513086,45.625890340767775,49.988958220137704,16.027567010781056,38.68824891900246,41.61379871929061,36.59197436975383,-19.67591547471023,0.42274329187419,0.3227797435547669,77,0,18,15,14,0,0,0,0,8,4,0,12,6,HIGH
69.17994201036916,19.87050117323645,36.58820345747057,6.246600819975871,33.34745208253662,13.253419391501529,49.425394747550584,26.872893092171132,0.5628356606330494,0.831919475043974,57,0,18,15,0,0,0,0,0,8,4,0,12,0,WATCH
32.43788154427541,59.768344487447536,23.0753594240104,-0.08667104489848931,38.39674442522929,7.741135097553058,34.265937936594476,-19.185327301524964,0.7738822939937843,0.8319388367611507,29,0,0,15,14,0,0,0,0,0,0,0,0,0,LOW
26.341843436818927,46.19659297366792,53.163465790223704,42.230098323749225,30.193951114169494,3.0683552861855268,34.904336448213456,21.68843107678093,0.6575849800357967,0.8302856583233678,41,0,0,15,14,0,0,0,0,0,0,0,12,0,WATCH
84.77941915080552,60.17295532168628,36.67465229953224,30.42661382486687,-9.810468140438225,20.27989365014494,28.978531336806086,38.523250831332206,0.8469167609877399,0.9997618457209267,45,20,0,15,0,0,0,0,10,0,0,0,0,0,WATCH
55.084784419342,16.092648415497077,21.246739838982585,49.458965527847646,-0.2063940506992008,16.337639620190114,29.670107112668227,45.514055598337976,0.5108298731791892,0.5606086913280642,79,20,0,15,0,16,0,0,10,0,0,0,12,6,HIGH
73.25969396340973,51.818486618539616,41.79577046980366,-1.960903310644453,0.9129133890078887,12.399117301541388,59.82283868814373,-2.0235634190336604,0.56129712240039,0.4347856872689285,81,0,18,15,14,0,0,0,0,8,4,4,12,6,HIGH
55.809864484117846,10.004971958953499,51.15899595187327,47.96652295825677,14.5196697276874,38.02874796583351,25.174735397171563,14.988032006486876,0.41916652440056656,0.5733021460725135,69,20,0,15,0,0,0,6,10,0,0,0,12,6,HIGH
52.43299457224819,57.520041856927705,51.09810515656201,51.506665343695104,4.983840948641808,31.013728188223162,54.31054359738654,12.0009042654113,0.6924853935500288,0.780725901460815,42,20,0,0,0,0,0,0,10,0,0,0,12,0,WATCH
30.134100748359415,53.506318018995906,39.42467397724542,13.518615339274714,39.74966163895078,3.67243038581107,58.27148304074636,31.008161522024842,0.3415627082598014,0.42659187242087554,47,0,0,15,14,0,0,0,0,0,0,0,12,6,WATCH
75.82623053591225,23.720602655530428,17.10374776088548,27.83216790580132,39.92944720552132,17.069674233457995,40.466710015389864,41.915318178487205,0.7191405180086613,0.4891716764092524,79,20,0,15,0,16,0,0,10,0,0,0,12,6,HIGH
60.59572440785711,42.21391422181099,15.73394933959831,1.4495087826257125,20.244760442916153,6.697444163159161,51.91657344943446,19.29150802576477,0.36015605341862544,0.9662081649154262,41,0,0,15,14,0,0,0,0,0,0,0,12,0,WATCH
79.49199296731197,54.72711852746664,48.54919664958978,34.912376530946595,-9.354365068243972,27.930484170701323,33.56125610896019,55.829600383388325,0.586337489767339,0.7932853402060579,41,0,0,15,14,0,0,0,0,0,0,0,12,0,WATCH
34.67595392290686,43.11428731298666,19.6967836622229,19.390902953082644,18.01943575500371,28.462430780964535,38.841726098265745,-7.290057444077878,0.761749933297428,0.30834401128211925,50,20,0,0,14,0,0,0,10,0,0,0,0,6,WATCH
77.56280420622835,57.270419976916926,49.8407471562759,53.41956079369043,6.354797935213156,23.971439614545545,47.14122395252275,26.865958210433973,0.7435811228144604,0.95939018009271,57,20,0,15,0,0,0,0,10,0,0,0,12,0,WATCH
56.454564804998704,70.32002670868015,43.40571290241212,41.9521182844032,6.39659067490274,14.81123546360577,57.733881174326996,46.63965457848717,0.6544007453328848,0.6225202057169656,63,20,0,15,0,0,0,0,10,0,0,0,12,6,HIGH
41.324993487882836,24.527245422503512,25.15518743973292,51.50180132468847,3.329665305268046,20.086376256350224,48.86855822811454,31.638865520302858,0.839676395098186,0.5654008183789092,67,20,0,15,0,16,0,0,10,0,0,0,0,6,HIGH
46.60764646798584,45.18414329003639,43.56265322314549,54.67611667128701,19.370274880665825,34.54842919561514,57.358101739115206,-19.73283625605685,0.4778058569669504,0.3022740431541286,62,20,0,0,14,0,0,0,10,0,0,0,12,6,HIGH
83.72282079446349,37.12047105070583,41.10174926272127,24.001029413508466,27.66603434594451,16.568641044910688,25.4272080673005,8.711896778102624,0.6292457144960808,0.5838117937044813,47,0,0,15,14,0,0,0,0,0,0,0,12,6,WATCH
42.745890196066185,16.757075061679096,16.263837582406108,49.66169633987965,-6.70285506219845,17.86595799044641,27.741071036851814,-11.1108421638653,0.7532241807214541,0.9467222083630791,75,20,0,15,14,16,0,0,10,0,0,0,0,0,HIGH
47.63368350352239,62.194194404368254,50.122692478844776,33.42258216572017,33.43631879276729,8.400957746869311,27.629622951815588,16.48458993258665,0.6738100192074108,0.5604156987405688,47,0,0,15,14,0,0,0,0,0,0,0,12,6,WATCH
84.92343128169779,18.63927188114893,56.9832812814,20.350114067969383,31.664713624119884,17.002885272349026,42.78020190731731,35.05120023373978,0.6316713373257861,0.9118303686933777,57,0,18,15,0,0,0,0,0,8,4,0,12,0,WATCH
59.908063983980256,11.268975939685093,50.93666439335399,24.65020919494886,23.669885899683024,14.558038074080102,49.462055069892045,37.78685735004504,0.9989838847505961,0.555359299345392,21,0,0,15,0,0,0,0,0,0,0,0,0,6,LOW
39.27656097389641,43.730410835782436,46.13098049872876,23.902500719694736,33.083997532808596,43.343005110618925,59.29734754720254,-9.927314661165747,0.4704730357440487,0.50619634094994,32,0,0,0,14,0,0,0,0,0,0,0,12,6,WATCH
85.36319967417998,64.68645573076401,20.461708619386584,21.302383497343556,36.46110527294119,9.281158976195607,44.37297539935213,35.13847773854235,0.34536203870312693,0.6022897305745862,79,20,0,15,0,16,0,0,10,0,0,0,12,6,HIGH
84.67848004116496,10.82582214256407,43.502624460727695,47.44613461265295,11.498205906238894,11.65370931519799,50.43305765427966,9.356681446742918,0.5340968863254955,0.4823227157965413,93,20,0,15,14,16,0,0,10,0,0,0,12,6,HIGH
87.45126239827977,62.17545151876459,21.23802814983132,12.847127313585421,34.83049312618573,37.33449828113328,37.3258124220517,36.73295399140255,0.37056946011654335,0.4042711197511294,83,20,0,15,14,0,0,6,10,0,0,0,12,6,HIGH
83.55555028393493,48.03609856819492,21.128787930141335,24.43354566380794,13.198389547146085,44.858935296075046,25.511985594347976,39.170979489470454,0.8294447918399319,0.8425338434232652,65,20,0,15,14,0,0,6,10,0,0,0,0,0,HIGH
75.54338825144957,59.67517264190321,34.071310214012705,-2.034942185892199,38.379418183155686,10.898489705535894,35.683014958610244,-7.780367309918157,0.5322344641972169,0.5294733900602089,77,0,18,15,14,0,0,0,0,8,4,0,12,6,HIGH
48.380255735872524,38.25020663703051,45.05479941635887,53.25261583926831,16.120665227577472,44.73427370980133,26.928469477108948,10.056072312552189,0.321116232256071,0.7181175282799499,63,20,0,15,0,0,0,0,10,0,0,0,12,6,HIGH
88.64360593836754,24.857156080995324,47.29261697694401,40.78804984050151,-4.821960970011504,19.471021374368615,29.891157165559683,8.174759765355944,0.8647832196896539,0.5034382976992688,65,20,0,15,14,0,0,0,10,0,0,0,0,6,HIGH
85.66599498013412,64.33703909883509,26.84350810483687,20.571470593917518,20.887059146881985,27.30306798122423,44.70607456994185,10.097002676178821,0.9608250172018673,0.3615337834230503,51,20,0,15,0,0,0,0,10,0,0,0,0,6,WATCH
66.14999659986248,12.490604794712107,40.00748241195254,6.05845140879242,-5.7849388290278885,2.376133791739845,58.44622302798152,-9.724725124417661,0.5516033840028014,0.6292233092864473,77,0,18,15,14,0,0,0,0,8,4,0,12,6,HIGH
26.585049363248398,74.72432039115867,15.689410540402577,49.69141099410286,-8.410342298092601,18.46307573820395,52.402992901498905,-18.017722297992485,0.8668695628375043,0.6292766682313512,81,20,0,15,14,16,0,0,10,0,0,0,0,6,HIGH
55.63198717694508,23.031338933794437,25.50940925480429,42.916150114327955,-9.480223653870075,14.345019072383694,36.21211004311197,1.6675366106213545,0.51753556024748,0.3857773132197827,93,20,0,15,14,16,0,0,10,0,0,0,12,6,HIGH
35.836119591784104,49.00103168844587,40.27593445203563,50.7804589155398,16.611535760523136,19.70298411783481,28.33010462132198,38.88520576962318,0.612244278612012,0.831401796262746,57,20,0,15,0,0,0,0,10,0,0,0,12,0,WATCH
37.57790157236777,53.065841267671665,47.59050220765731,16.704717392310183,13.994865041074647,2.895858558457239,34.46028540833303,-6.841170399260088,0.5622589340321222,0.36242785321627674,77,0,18,15,14,0,0,0,0,8,4,0,12,6,HIGH
78.85909536739211,61.352468437556226,53.950675749398954,51.86525079304583,18.208788617888374,33.532323037854326,42.15471679055881,42.8651881822799,0.6757060696604423,0.8154203683222436,71,20,0,15,14,0,0,0,10,0,0,0,12,0,HIGH
42.87726451442734,58.08434059292526,41.034386381764264,9.990253096192571,24.283372606024557,16.662555597921617,47.01526940865821,32.66063837064866,0.7698504811636568,0.7785188413472865,45,0,18,15,0,0,0,0,0,8,4,0,0,0,WATCH
52.1285310410141,53.72767880129499,55.803608620271696,-0.9130466797839283,29.159552785954105,5.794633619375281,41.29547705859919,-6.87380846063383,0.8476941952640862,0.3260148371501282,54,0,18,0,14,0,0,0,0,8,4,4,0,6,WATCH
70.5740393009219,38.10571477195687,26.9273043777007,52.6276641196311,4.603088977702333,9.526656085970268,40.1012557803878,4.179592148585421,0.8094662119869467,0.3211114464702692,81,20,0,15,14,16,0,0,10,0,0,0,0,6,HIGH
69.98379082987091,39.5477097866647,50.277107151965154,15.03382650811686,-9.093288200396524,34.34749511707248,29.638844019475457,18.222092419803445,0.8830968872638376,0.9474965011390613,45,0,18,15,0,0,0,0,0,8,4,0,0,0,WATCH
40.99055745942218,68.67158715321418,49.92487109067314,50.41395930966851,30.757631850082987,4.027282660850304,58.05343845946735,-18.02358277196631,0.5404892565723798,0.5724646308540933,93,20,0,15,14,16,0,0,10,0,0,0,12,6,HIGH
56.54221580043166,26.466043022276793,20.57088360129186,45.222849454834474,22.090977485966803,21.370189963999053,52.111119444390255,53.21256741727831,0.4567486004397076,0.5260372879060315,93,20,0,15,14,16,0,0,10,0,0,0,12,6,HIGH
85.73093646771602,48.08303528526691,27.655767013657545,4.4933226832092,39.43551314552994,24.076075432874944,55.179014592185794,30.87973122070074,0.6105648233450023,0.9008086915891322,27,0,0,15,0,0,0,0,0,0,0,0,12,0,LOW
48.173034958427294,63.793046622854405,35.40372197619128,48.84339101859586,15.160898049445183,14.66176375327313,50.40105028033211,48.81070843120558,0.8957127985210178,0.634883594940318,67,20,0,15,0,16,0,0,10,0,0,0,0,6,HIGH
53.61111419830525,20.45052905672368,16.765950129419764,50.8912330966708,26.26149310451411,25.955175288684185,45.41925031610205,-18.132252796142154,0.6176260487075969,0.9449272915932885,87,20,0,15,14,16,0,0,10,0,0,0,12,0,HIGH
55.03242106387404,50.65689703654091,31.969552742372354,1.3020678756466957,6.178437939594815,3.82901033982649,45.250283843654486,58.54032975930562,0.5538890920517747,0.9009075439666667,42,0,18,0,0,0,0,0,0,8,4,0,12,0,WATCH
27.78075647496779,45.35129601167869,44.451067319513754,14.153621001342579,-5.082639777951606,9.805518245281306,27.450341191468766,51.05757351067497,0.3032074293768783,0.3485604500380301,63,0,18,15,0,0,0,0,0,8,4,0,12,6,HIGH
76.7198353333836,30.981103498533273,31.4141935819024,13.401221251530828,34.535338289369804,41.793249983881054,57.508481079130455,4.587465697873377,0.4402652532483991,0.8795973533002901,27,0,0,15,0,0,0,0,0,0,0,0,12,0,LOW
80.18271659272548,34.79928453631024,41.01025073906219,18.44366040954987,-9.251026161356105,18.480418489428178,56.32291349396307,48.63481144762994,0.37264756171592184,0.5148706588782977,47,0,0,15,14,0,0,0,0,0,0,0,12,6,WATCH
29.80076522267114,30.862482421927826,28.39566479127265,-1.8091172407249867,34.76226205090502,37.794468812340554,57.49622326951794,39.54870660741,0.8320346721906464,0.8510694275802422,44,0,18,0,14,0,0,0,0,8,4,0,0,0,WATCH
68.89102633111054,22.317393642359825,22.998117107879228,25.021579294486806,24.530065606816713,1.3373087126853311,44.124111003515026,50.97068023171825,0.3882131541434658,0.5190612379929775,79,20,0,15,0,16,0,0,10,0,0,0,12,6,HIGH
89.13875117392249,33.0210688588128,16.293649431651744,36.018408469594874,39.131851242303334,10.379690513986588,32.5623607859372,14.550605516183943,0.67513515889856,0.8702836368361475,87,20,0,15,14,16,0,0,10,0,0,0,12,0,HIGH
